"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
720,2019-07-24 18:54:21,"CVRD","CVRD","12111","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander ex Ker - Gawler","Domingos A. Folli",2009,"04","02",NA,"Folli, D.A.","6324",NA,2009,"04","02",NA,NA,"América do Sul","BRASIL","ES","LINHARES",NA,-40.105608,-19.289638,NA,NA,58,58,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><ll>dwc_commonname:</ll> Bromélia branca</nO>","CVRD012111",NA
721,2019-07-31 18:46:16,"CVRD","CVRD","10899","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander ex Ker - Gawler","Forster, W.",2006,"03","06",NA,"Paciencia, M.B.","2334",NA,2006,"04","06",NA,NA,"América do Sul","BRASIL","ES","LINHARES","Taxonomia de Campo USP, UNICAMP, ESAlq",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>epífita; brácteas lilás-forte <ll>dwc_commonname:</ll> Bromélia branca</nO>","CVRD010899","auto"
722,2019-07-24 18:54:21,"CVRD","CVRD","7043","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander ex Ker - Gawler","Domingos A. Folli",2001,"08","29",NA,"Folli, D.A.","4034",NA,2001,"08","29",NA,NA,"América do Sul","BRASIL","ES","LINHARES",NA,-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><ll>dwc_commonname:</ll> Bromélia branca</nO>","CVRD007043","auto"
723,2019-07-24 18:54:21,"CVRD","CVRD","5390","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander ex Ker - Gawler","Gustavo Martinelli",1999,"08","04",NA,"Wendt, T.","205",NA,1996,"04","24",NA,NA,"América do Sul","BRASIL","ES","LINHARES",NA,-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><ll>dwc_commonname:</ll> Bromélia branca</nO>","CVRD005390","auto"
724,2019-07-24 18:54:21,"CVRD","CVRD","8643","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander ex Ker - Gawler","Domingos A. Folli",2004,"03","24",NA,"Folli, D.A.","4790",NA,2004,"03","24",NA,NA,"América do Sul","BRASIL","ES","LINHARES",NA,-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><ll>dwc_commonname:</ll> Bromélia branca</nO>","CVRD008643","auto"
725,2019-07-24 18:54:21,"CVRD","CVRD","12121","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander ex Ker - Gawler","M.G. Wanderley",1999,"12","03",NA,"Martinelli, G.","15524",NA,1999,"08","03",NA,NA,"América do Sul","BRASIL","ES","LINHARES",NA,-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><ll>dwc_commonname:</ll> Bromélia branca</nO>","CVRD012121","auto"
726,2019-07-24 18:54:21,"CVRD","CVRD","6390","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander ex Ker - Gawler","Vidal Freitas Mansano",1999,"11","04",NA,"Mansano, V.F.","87",NA,1999,"11","04",NA,NA,"América do Sul","BRASIL","ES","LINHARES","Córrego J. Pedro.",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><ll>dwc_commonname:</ll> Bromélia branca</nO>","CVRD006390","auto"
727,2019-07-24 18:54:21,"CVRD","CVRD","8275","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander ex Ker - Gawler","Domingos A. Folli",2004,"04","16",NA,"Ferreira, V.B.R.","31",NA,2003,"08","14",NA,NA,"América do Sul","BRASIL","ES","LINHARES","Nativo do Roxinho",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><ll>dwc_commonname:</ll> Bromélia branca</nO>","CVRD008275","auto"
728,2019-07-31 18:46:16,"CVRD","CVRD","11876","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander ex Ker - Gawler","Rando, J.G.",2006,"04","08",NA,"Rando, J.G.","209",NA,2006,"04","08",NA,NA,"América do Sul","BRASIL","ES","LINHARES","Taxonomia de Campo USP, UNICAMP, ESAlq",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita. Brácteas róseas e corola lilás <ll>dwc_commonname:</ll> Bromélia branca</nO>","CVRD011876","auto"
729,2019-07-31 18:46:16,"CVRD","CVRD","13662","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander ex Ker - Gawler","Favoreto, F. C.",2011,"01","28",NA,"Favoreto, F.C.","86",NA,2011,"01","28",NA,NA,"América do Sul","BRASIL","ES","SOORETAMA","Maria de Souza",-40.0978012084961,-19.1968994140625,33715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Erva epífita, mésica, c.a. 12cm quando florida. Folhas verdes, acinzentadas pelo indumento de escamas, base arroxeada. Escapo esverdeado com brácteas rosa. Brácteas florais rosa, sépalas brancas e pétalas azuis. <ll>dwc_commonname:</ll> Bromé</nO>","CVRD013662","auto"
730,2019-08-02 13:21:12,"CPATSA","HTSA","4785","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Fiorato, L.",2008,"10",NA,NA,"Melo, E.; Marques da Silva, B.","5225",NA,2007,"10","12",NA,NA,NA,"Brasil","Bahia","Morro do Chapéu","ca. 5,0 Km da entrada da Fazenda Guariba.",-41.3275,-11.736667,NA,NA,390,390,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífeta. Folhas verdes vináceas, escamas cinzas. Brácteas verde-rosadas. Botões rosados. Frutos verde-vináceos. #?#&nf;#?#; Cerrado, borda da mata.</nO>",NA,NA
731,2019-07-24 19:26:30,"SMITHSONIAN","US","2850059","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"S. A. Mori, T. S. Santos, J. A. Kallunki, T. S. Santos & A. Santos","9597",NA,1978,"03","17",NA,NA,"South America - Neotropics","Brazil","Bahia","Alcobaça","Rod. BA 001, a 5 km ao Sul de Alcobaça",-39.1955986022949,-17.5193996429443,50074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/334b06cdd-ad8c-4398-9de2-bc570a1eaf2e\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
732,2019-07-24 19:26:30,"SMITHSONIAN","US","1954602","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"R. Reitz","2869",NA,1948,"12","28",NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Bom Retiro","Figueiredo",-49.489200592041,-27.7971992492676,35974,NA,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/3e8b22fd7-db94-44d9-89a0-bacb6f75433a\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
733,2019-07-24 19:26:30,"SMITHSONIAN","US","2572050","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"R. M. Klein","4131",NA,1963,"10","28",NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Campos Novos",NA,-51.2249984741211,-27.4016990661621,43319,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/34fa85ce2-297f-4ec7-bd80-6662e20a58b6\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
734,2019-07-24 19:26:30,"SMITHSONIAN","US","1995192","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"Teodoro Luis","C/544",NA,1939,"01",NA,NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Canoas",NA,-51.1836013793945,-29.9178009033203,8037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/36561b355-2fa9-4602-b103-b8dd821ebfd5\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
735,2019-07-24 19:26:30,"SMITHSONIAN","US","3144906","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"R. Wasum & et al.","4838",NA,1988,"11","09",NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech- Faxinal",-51.1794013977051,-29.1681003570557,49662,NA,700,700,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/376d6ed12-61b5-4abe-b433-9148fc3172c6\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
736,2019-07-24 19:26:30,"SMITHSONIAN","US","2282262","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"L. B. Smith & R. Klein","8209",NA,1956,"12","04",NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Lages","15 km North of Lajes",-50.326099395752,-27.8160991668701,70701,NA,900,900,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/3c8d73bcb-7631-433b-8c05-637245ae0565\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
737,2019-07-24 19:26:30,"SMITHSONIAN","US","2102175","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"B. Rambe","51744",NA,1952,"01","10",NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Palmares do Sul","p. Lagoa dos Patos",-50.5097007751465,-30.2577991485596,31350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/3cf57f63e-71e9-49f3-8907-9a8fab95fe7a\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
738,2019-07-24 19:26:30,"SMITHSONIAN","US","2059447","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"A. A. Beetle","s.n.",NA,1952,"07","13",NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Porto Alegre","Belém Novo. 20 km S Porto Alegre",-51.2299995422363,-30.0331001281738,29946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/377ed8262-8af9-4d76-8961-91ffc6675197\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
739,2019-07-24 19:26:30,"SMITHSONIAN","US","1577202","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"C. Jürgens","s.n.",NA,1926,"12",NA,NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Rio Pardo","Fazenda Soledade bis 20cm hoch",-52.378101348877,-29.9897003173828,46320,NA,70,70,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/3b1489dfb-1665-49e1-8816-785dca451b89\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
740,2019-07-24 19:26:30,"SMITHSONIAN","US","3149461","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"J. Bittencourt","01/jun",NA,1976,"07","14",NA,NA,"South America - Neotropics","Brazil","Espírito Santo","Santa Teresa","Nova Lombardia",-40.6002998352051,-19.9356002807617,23813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/306ffd11a-4a25-4d00-9e36-429266a125b7\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
741,2019-07-24 19:26:30,"SMITHSONIAN","US","3121412","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"G. Grazziotin","3677",NA,1987,"11","07",NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","São Francisco de Paula","Casuza Ferreira",-50.5835990905762,-29.4480991363525,76715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/33d89a673-34a4-4b8f-acca-9befd9d614fe\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
742,2019-07-24 19:26:30,"SMITHSONIAN","US","2739863","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"A. Amaral","1403",NA,1973,"01","25",NA,NA,"South America - Neotropics","Brazil","São Paulo","Botucatu","Distante 4km do distrito de Rubião Jr. peal estrada velha da E.F. Sorocabana, Sítio São João",-48.439998626709,-22.8799991607666,40412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/317f95f22-3cf3-461f-a47e-af90a0e9aecb\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
743,2019-07-24 19:26:30,"SMITHSONIAN","US","2546206","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"G. Hatschbach","17804",NA,1967,"11","13",NA,NA,"South America - Neotropics","Brazil","Paraná","Campina Grande do Sul","Morro Guaricana",-49.0553016662598,-25.3055992126465,55154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/3bcc413cf-3493-4e80-83d2-26f995c7860f\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
744,2019-07-24 19:26:30,"SMITHSONIAN","US","3024398","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"V. Dal Pont","185",NA,1984,"04","23",NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Jaquirana",NA,-50.3577995300293,-28.8847007751465,31282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/3856635b2-6bd5-4e62-990a-f2e7929b0798\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
745,2019-07-24 19:26:30,"SMITHSONIAN","US","2572055","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","14096",NA,1962,"12","18",NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Lages","Morro do Pinheiro Sêco",-50.326099395752,-27.8160991668701,70701,NA,950,950,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/3d8837e59-9f28-4033-b5c8-364d2ad8ed1d\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
746,2019-07-24 19:26:30,"SMITHSONIAN","US","1932668","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"L. O. Williams & V. Assis","6201",NA,1945,"03","11",NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Nova Lima","Serra dautuca, near \"Vargem de Ouro Podre\"",-43.8466987609863,-19.9855995178223,29211,NA,1500,1500,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/33d591847-63da-4e3b-b6c7-94abd6047a3e\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
747,2019-07-24 19:26:30,"SMITHSONIAN","US","2520932","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"G. Hatschbach","9836",NA,1962,"12","26",NA,NA,"South America - Neotropics","Brazil","Paraná","Paranaguá","Serra da Prata",-48.5092010498047,-25.5200004577637,24916,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/31b3a4a83-1fa7-4f6b-994d-3c77ba72506d\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
748,2019-07-24 19:26:30,"SMITHSONIAN","US","1802517","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"M. Kuhlmann","s.n.",NA,1939,"08","28",NA,NA,"South America - Neotropics","Brazil","Paraná","Ponta Grossa","Vila Velha",-50.1618995666504,-25.0949993133545,46557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/3f3e504e0-7726-4150-a70a-7cb7c6e9357a\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
749,2019-07-24 19:26:30,"SMITHSONIAN","US","2027884","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"R. Reitz","3602",NA,1950,"07","15",NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Porto Belo","Canto Grande",-48.5531005859375,-27.1578006744385,13032,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/306e7d1e4-c4c8-4acc-99fd-0cd2fdf21439\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
750,2019-07-24 19:26:30,"SMITHSONIAN","US","3149460","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.",NA,NA,NA,NA,NA,"H. Q. Boudet Fernandes","1496",NA,1985,"09","16",NA,NA,"South America - Neotropics","Brazil","Espírito Santo","Santa Teresa","Valsugana Velha",-40.6002998352051,-19.9356002807617,23813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO><a href=\"http://n2t.net/ark:/65665/31b6c8871-249e-4432-a213-d29350b7fcf2\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a></nO>",NA,"auto"
751,2019-08-28 12:56:56,"UFPR","EFC","11809","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Büneker, H.M.",2016,"06","01",NA,"Blum, C.T.","1139",NA,2013,"11","22",NA,NA,NA,"Brasil","Paraná","Curitiba","Capão do Cifloma",-49.2404,-25.4481,NA,NA,920,920,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita a 3 metros de altura, brácteas branco esverdeadas, flores roxas, em estágio inicial</nO>","EFC011809",NA
752,2019-08-28 12:56:56,"UFPR","EFC","11857","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Büneker, H.M.",2016,"06","01",NA,"Vieira, R.S.",NA,NA,2013,"11","28",NA,NA,NA,"Brasil","Paraná","Curitiba","Bairro Campo Comprido",-49.3321,-25.4631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>epífita com flores roxas e brácteas esbranquiçadas</nO>","EFC011857",NA
753,2019-08-28 12:56:56,"UFPR","EFC","13342","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Bizarro, O.M.R.",2014,"11","20",NA,"Bizarro, O.M.R.","78",NA,2014,"10","03",NA,NA,NA,"Brasil","Paraná","Curitiba","Capão do Cifloma",-49.2404,-25.4479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita com flores lilás.</nO>","EFC013342",NA
754,2019-08-28 12:56:56,"UFPR","EFC","18084","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Souza, I.",2019,"04","06",NA,"Souza, I.","448",NA,2019,"04","01",NA,NA,NA,"Brasil","PR","Pinhais","Represa do Iraí",-49.111444,-25.395659,NA,NA,895,895,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita 1,5 m, frutos imaturos verdes. Interior da mata.</nO>","EFC018084",NA
755,2019-08-28 12:56:56,"UFPR","EFC","6208","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Hatschbach, G.",NA,NA,NA,NA,"Gatti, G.; Schütz, A.L.; Tiepolo, G.","52",NA,1996,"09","21",NA,NA,NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca",-49.0036,-25.3887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Vegetação secundária (capoeirão), flores cor rosa, epífita sobre tronco __COMMOM_NAME__: bromélia</nO>","EFC006208",NA
756,2019-08-28 12:56:56,"UFPR","EFC","6980","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Büneker, H.M.",2016,"06","01",NA,"Tiepolo, G.; Svolenski, A.C.","582",NA,1996,"11","17",NA,NA,NA,"Brasil","Paraná","Campo Largo","Caverna de Pinheirinho",-49.6366,-25.0036,NA,NA,510,510,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita com flores rosas.</nO>","EFC006980",NA
757,2019-08-28 12:56:56,"UFPR","EFC","7080","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Hatschbach, G.",NA,NA,NA,NA,"Svolenski, A.C.; Tiepolo, G.","334",NA,1996,"12","14",NA,NA,NA,"Brasil","Paraná","Rio Branco do Sul","Caverna de Caximba",-49.3142013549805,-25.1900005340576,37352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita sobre árvore isolada em pastagem, com flores roxas e brácteas brancas.</nO>","EFC007080","auto"
758,2019-08-28 12:56:56,"UFPR","EFC","9590","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Kersten, R.",2001,"08","30",NA,"Kersten, R.; et al.","526",NA,2001,"08","30",NA,NA,NA,"Brasil","Paraná","Araucária","Guajuvira",-49.4103012084961,-25.5930995941162,21346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita abundante em floresta ripária do rio Iguaçu, 880m s.n.m.</nO>","EFC009590","auto"
759,2019-08-28 12:56:56,"UFPR","EFC","2708","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Tramujas, A.P.; Vicentini, A.","500",NA,1991,"12","11",NA,NA,NA,"Brasil","Paraná","Curitiba",NA,-49.2731018066406,-25.4277992248535,25180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>__COMMOM_NAME__: Barba-de-bode</nO>","EFC002708","auto"
760,2019-08-28 12:56:56,"UFPR","EFC","5938","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Tardivo, R.C.",1995,"12","04",NA,"Alburquerque, A.M.",NA,NA,1995,"02","19",NA,NA,NA,"Brasil","Paraná","Curitiba","Ciclovia do Jardim Botânico",-49.2731018066406,-25.4277992248535,25180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita, brácteas róseas; corola azul-escuro.</nO>","EFC005938","auto"
761,2019-08-28 12:56:56,"UFPR","EFC","3997","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Vicentini, A.","239",NA,1992,"08","23",NA,NA,NA,"Brasil","Paraná","Piraquara",NA,-49.0633010864258,-25.4416999816895,12577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EFC003997","auto"
