"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
1699,2019-08-13 17:37:45,"UFRGS","ICN","160929","S","Plantae","Monocotyledon",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Dettke, GA",2009,NA,NA,NA,"Dettke, GA","140",NA,2008,"11","18",NA,NA,"América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano 30°10'51''S 51°23'10''W",-51.386111,-30.180833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"em flor; epífita","ICN00030328",NA
1700,2019-08-13 17:37:45,"UFRGS","ICN","177676","S","Plantae","Monocotyledon",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Waechter, JL",2013,"09","13",NA,"Mariath, JEA","s.n.",NA,2012,"08","09",NA,NA,"América do Sul","Brasil","SP","Cajati","Beira da rodovia Regis Bintencourt cerca 40 Km ao sul de Cajati-SP",-48.333333,-24.955,NA,NA,655,655,NA,NA,NA,NA,NA,NA,NA,NA,"Mata Atlântica","ICN00030329",NA
1701,2019-08-13 17:37:45,"UFRGS","ICN","190084","S","Plantae","Monocotyledon",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Silva Filho, PJS",NA,NA,NA,NA,"Silva Filho, PJS","745",NA,2008,"12",NA,NA,NA,"América do Sul","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã.",-51.019444,-30.067778,NA,NA,54,54,NA,NA,NA,NA,NA,NA,NA,NA,"Bractéolas rosadas, flores azuladas.; Epífita","ICN00030323",NA
1702,2018-04-26 17:06:33,"FEPAGRO","BLA","14971","S","Plantae","Spermatophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Ker Gawl.","Rambo, B.",NA,NA,NA,NA,"Camargo, O.R.",NA,NA,1957,"12","10",NA,NA,NA,"Brasil","Rio Grande do Sul","Taquari","Est. Exp. Pomicultura",-51.8643989562988,-29.7996997833252,21657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ex IPAGRO 1079Habitat: No mato",NA,"auto"
1703,2019-07-15 15:54:31,"UFMT","CNMT","4740","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Santos-Lima, F.",2011,"07","22",NA,"Cadorin, T.J.; Grosch, B.; Zimmermann, R.; Lopes, C.P.","2811",NA,2010,"06","22",NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","Pântano doSul (Parque Nacional da Lagoinha do Leste)",-48.4925,-27.775278,NA,NA,46,46,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita IFFSC e8006b (Acima de 4m);Sobre o forófito 14; Fruto: com frutoDoação Herbário Dr. Roberto Miguel Klein - FURB 27316","CNMT004740",NA
1704,2019-08-01 19:58:47,"MCN-FZBRS","HAS","41076","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Soland.","T. Strehl",2004,NA,NA,NA,"Abruzzi, M.L.","4422",NA,2003,"01",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,"Fazenda José Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,2019-08-01 19:58:47,"MCN-FZBRS","HAS","95875","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Fagundes, N. F.",2017,NA,NA,NA,"Soares, J. F. ; Ferreira, P. P. A., Fagundes, N. F., Piovesani, W. S., Souza, T.","05",NA,2017,"02",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre, Área de Coleções do Arboreto - Coleção Myrtaceae.",-51.176748,-30.051025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brácteas da inflorescência rosas, flores roxas. Holoepífita habitual de ocorrência espontânea no JBPA.",NA,NA
1706,2019-08-01 19:58:47,"MCN-FZBRS","HAS","4371","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Strehl, T.",NA,NA,NA,NA,"Thomé, J.W.","s.n.",NA,1977,"04",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Canela","Vila Suzana",-50.815601348877,-29.3656005859375,16452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flores rosadas roxas",NA,"auto"
1707,2019-08-01 19:58:47,"MCN-FZBRS","HAS","48505","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Rossado, A.",2016,"07","07",NA,"Neves, M.","2441",NA,2001,"10",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Estrela Velha","Pinhal Grande e Salto do Jacuí",-53.1591987609863,-29.176700592041,20991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Interior de mata. Erva epífita.",NA,"auto"
1708,2019-08-01 19:58:47,"MCN-FZBRS","HAS","30261","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims",NA,NA,NA,NA,NA,"Martins, S.A.","994",NA,1991,"04",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Mostardas","PARNA Lagoa do Peixe, Balneário Mostardense - Praia Nova",-50.9211006164551,-31.1068992614746,86098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cravo-do-mato; epífito; Fruto seco, rara e dispersa.",NA,"auto"
1709,2019-08-01 19:58:47,"MCN-FZBRS","HAS","41380","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Soland.","T. Strehl",2004,NA,NA,NA,"Abruzzi, M.L.","4652",NA,2003,"04",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Ilha Grande",-50.5097007751465,-30.2577991485596,31350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
1710,2019-08-01 19:58:47,"MCN-FZBRS","HAS","42713","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Soland.","T. Strehl",2004,NA,NA,NA,"Mazzitelli, S.A.","2008",NA,2004,"03",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Pontal do Anastácio",-50.5097007751465,-30.2577991485596,31350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flores roxas, brácteas rosas",NA,"auto"
1711,2019-08-01 19:58:47,"MCN-FZBRS","HAS","41280","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Soland.","T. Strehl",2004,NA,NA,NA,"Abruzzi, M.L.","4563",NA,2003,"04",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Pontal do Anastácio",-50.5097007751465,-30.2577991485596,31350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
1712,2019-08-01 19:58:47,"MCN-FZBRS","HAS","38059","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander.","Strehl, T.",NA,NA,NA,NA,"Neves, M.","2048",NA,1998,"06",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","UHE Bugres",-50.5835990905762,-29.4480991363525,76715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brácteas cor-de-maravilha e flores roxas. Beira de mata, na beira da estrada",NA,"auto"
1713,2019-08-01 19:58:47,"MCN-FZBRS","HAS","38034","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander.","Strehl, T.",NA,NA,NA,NA,"Strehl, T.","1813",NA,1997,"11",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","UHE Bugres e Barragem do Salto",-50.5835990905762,-29.4480991363525,76715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
1714,2019-08-01 19:58:47,"MCN-FZBRS","HAS","17397","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Strehl, T.",NA,NA,NA,NA,"Strehl, T.","459",NA,1982,"10",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo",NA,-51.7221984863281,-29.9591999053955,78415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífito de tronco rara em mata à beira do rio Jacuí. Flor isolada com pétalas azuis.",NA,"auto"
1715,2019-08-01 19:58:47,"MCN-FZBRS","HAS","14122","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Strehl, T.",NA,NA,NA,NA,"Nilson, A.","65",NA,1982,"03",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico.",-51.7221984863281,-29.9591999053955,78415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta epífita, pouco abundante. \"cravo-do-mato\". Mata na margem do rio Jacuí.",NA,"auto"
1716,2019-08-01 19:58:47,"MCN-FZBRS","HAS","17766","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Strehl, T.",NA,NA,NA,NA,"Strehl, T.","538",NA,1982,"12",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico, mata a margem do rio Jacuí.",-51.7221984863281,-29.9591999053955,78415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta epífita, rosetas, com inflorescências simples (espiga e flor azul) brácteas rosadas, folha aguda - estreita. Alguns exemplares apresentam as brácteas verdes.",NA,"auto"
1717,2019-08-01 19:58:47,"MCN-FZBRS","HAS","19809","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims",NA,NA,NA,NA,NA,"Bueno, O.; et al.","3858",NA,1984,"11",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Soledade","Entre Soledade e Espumoso; Km 21 da RS.",-52.5102996826172,-28.8183002471924,42411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita com flores rosadas; numerosa.",NA,"auto"
1718,2019-08-01 19:58:47,"MCN-FZBRS","HAS","30486","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims",NA,NA,NA,NA,NA,"Abruzzi, M.L.","2326",NA,1991,"04",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Tavares","PARNA Lagoa do Peixe, Fazenda Haroldo Brum em frente ao farol",-51.0936012268066,-31.2872009277344,26882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cravo-do-mato Frutos verdes.",NA,"auto"
1719,2019-08-01 19:58:47,"MCN-FZBRS","HAS","12375","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Waechter, J.L.",NA,NA,NA,NA,"Zanette, V.C.","s.n.",NA,1980,"06",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Triunfo",NA,-51.7181015014648,-29.9433002471924,41194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífito sobreFicus organensis.",NA,"auto"
1720,2019-08-01 19:58:47,"MCN-FZBRS","HAS","12376","S","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Waechter, J.L.",NA,NA,NA,NA,"Waechter, J.L.","s.n.",NA,1980,"06",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Triunfo",NA,-51.7181015014648,-29.9433002471924,41194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desenvolvendo-se sobreMimosa bimucronata.",NA,"auto"
1721,2019-09-25 18:32:29,"UNIVASF","HVASF","10045","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","cf. stricta",NA,"Tillandsia cf. stricta","Sol.","A.P. Fontana",2010,"10","31",NA,"A.P. Fontana","7250",NA,2010,"10","31",NA,NA,"América do Sul","Brasil","Bahia","Monte Santo","Serra do Monte Santo, caminho para Santuário de Santa Cruz, Caatinga. Campo rupestre.",NA,NA,NA,NA,730,730,NA,NA,NA,NA,NA,NA,NA,NA,"Rupícola com folhas prateadas secundas. Brácteas verdes. Frutos imaturos verdes. Em cultivo VIVASF.","HVASF010045",NA
1722,2019-09-25 18:32:37,"UNIVASF","HVASF","3412","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","B. Paixão-Souza",2014,"04","07",NA,"Marcondes Oliveira","3494",NA,2008,"09","11",NA,NA,"América do Sul","Brasil","Pernambuco","Saloá","RRPN Fazenda Brejo. Brejo de Altitude.",NA,NA,NA,NA,1065,1065,NA,NA,NA,NA,NA,NA,NA,NA,"epífita. Flores passadas.","HVASF003412",NA
1723,2019-09-25 18:32:43,"UNIVASF","HVASF","3580","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","B. Paixão-Souza",2014,"04","07",NA,"Marcondes Oliveira","3664",NA,2008,"10","11",NA,NA,"América do Sul","Brasil","Pernambuco","Iati","RRPN Fazenda Brejo, Brejo de Altitude",NA,NA,NA,NA,944,944,NA,NA,NA,NA,NA,NA,NA,NA,"erva epífita. Frutos imaturos esverdeados. Freqüente.","HVASF003580",NA
1724,2018-08-24 20:15:27,"NYBG","NYBG_BR","400342","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","H. E. Luther",NA,NA,NA,NA,"W. W. Thomas","6127.0",NA,1988,"02","24",NA,NA,"South America","Brasil","EspÃ­rito Santo","Guarapari","6 km N of Guarapari",-40.48,-20.62,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=159271\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00400342",NA
1725,2018-08-24 20:15:27,"NYBG","NYBG_BR","822273","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","R. C. Tardivo",NA,NA,NA,NA,"J. E. Leite","130.0",NA,1905,"04","23",NA,NA,"South America","Brasil","Rio Grande do Sul",NA,"Vicinity of Sao Leopoldo",-51.143791,-29.75136,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911574\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00822273",NA
1726,2018-08-24 20:15:27,"NYBG","NYBG_BR","822271","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","R. C. Tardivo",NA,NA,NA,NA,"N. A. Rosa","3872.0",NA,1980,"11","26",NA,NA,"South America","Brasil","SÃ£o Paulo","Santo AndrÃ©","Reserva BiolÃ³gica do alto da serra Paranapiacaba.",-45.3,-23.75,NA,NA,750,750,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911570\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00822271",NA
1727,2018-08-24 20:15:27,"NYBG","NYBG_BR","687169","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","H. E. Luther",NA,NA,NA,NA,"W. W. Thomas","12593.0",NA,2001,"10","24",NA,NA,"South America","Brasil","Bahia","JequiÃ©","Fazenda of Marcus Ludovico and JoÃ£o Andrade--W on BR 330 14.7 km from junction with BR 116 in JequiÃ©, then S on dirt road to Prainha Lomanto for 5.9 km to fazenda road; right on fazenda road to end, ca. 15 km, then through pasture and up hillside at pro",-40.338883,-13.813,NA,NA,650,650,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542638\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00687169",NA
1728,2018-08-24 20:15:27,"NYBG","NYBG_BR","2450161","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Brasil","Rio de Janeiro","Rio de Janeiro",NA,-43.2075004577637,-22.9027996063232,57442,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2636424\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY02450161","auto"
1729,2018-08-24 20:15:27,"NYBG","NYBG_BR","810610","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","H. E. Luther",NA,NA,NA,NA,"W. W. Thomas","12841.0",NA,2002,"03","10",NA,NA,"South America","Brasil","Bahia","Morro do ChapÃ©u","Summit of Morro do ChapÃ©u, 8.3 km SW of town of Morro do ChapÃ©u (1 km S of town on road to Utinga, then SW 4.7 km on road to Cafarnaum, then right 2.6 km on road to summit).",-41.207483,-11.590633,NA,NA,1300,1300,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542640\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00810610",NA
1730,2018-08-24 20:15:27,"NYBG","NYBG_BR","687168","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","H. E. Luther",NA,NA,NA,NA,"W. W. Thomas","12514.0",NA,2001,"05","19",NA,NA,"South America","Brasil","Bahia","JequiÃ©","Serra do CastanhÃ£o, 14.5 km S of JequiÃ© on BR 116 to paved road (at Churrascaria Corujao); then 7.3 km W of BR 116",-40.191133,-13.942033,NA,NA,775,775,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542635\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00687168",NA
1731,2018-08-24 20:15:26,"NYBG","NYBG_BR","1112574","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","H. E. Luther",NA,NA,NA,NA,"J. L. PaixÃ£o","193.0",NA,2002,"04","04",NA,NA,"South America","Brasil","Bahia","Jussari","Rod. Jussari/Palmira, entrada ca. 7.5 km de JussarÃ­, Faz. Teimoso-RPPN, Serra do Teimoso.",-39.5286,-15.1581,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215165\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY01112574",NA
1732,2018-08-24 20:15:27,"NYBG","NYBG_BR","486372","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","H. E. Luther",NA,NA,NA,NA,"A. M. Amorim","2339.0",NA,1998,"02","23",NA,NA,"South America","Brasil","Bahia","Jussari","Rod. Jussari/Palmira. Entrada ca. 7,5 km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Coletas efetuadas em mata de altitude",-39.5286,-15.1581,NA,NA,500,500,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=159272\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00486372",NA
1733,2018-08-24 20:15:27,"NYBG","NYBG_BR","822260","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","R. C. Tardivo",NA,NA,NA,NA,"A. M. Amorim","823.0",NA,1992,"10","08",NA,NA,"South America","Brasil","Bahia","Una","Estrada SÃ£o JosÃ© Una. Coletas efetuadas entre os km 40 e 45 a partir da BR.",-39.0753,-15.2933,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911537\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00822260",NA
1734,2018-08-24 20:15:27,"NYBG","NYBG_BR","822266","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","R. C. Tardivo",NA,NA,NA,NA,"L. B. Smith","13071.0",NA,1964,"11","09",NA,NA,"South America","Brasil","Santa Catarina","XanxerÃª","4 km south of XanxerÃª",-52.4,-26.88,NA,NA,700,700,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911550\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00822266",NA
1735,2018-08-24 20:15:27,"NYBG","NYBG_BR","822269","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","R. C. Tardivo",NA,NA,NA,NA,"K. Mizoguchi","1652.0",NA,1980,"08","25",NA,NA,"South America","Brasil","SÃ£o Paulo",NA,"SÃ£o Roque, Linha Sorocabana. W 60 km from Jandira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911566\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00822269",NA
1736,2018-08-24 20:15:27,"NYBG","NYBG_BR","822272","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","R. C. Tardivo",NA,NA,NA,NA,"R. A. Wasum","4838.0",NA,1988,"11","09",NA,NA,"South America","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal",-51.094927,-29.108528,NA,NA,700,700,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911572\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00822272",NA
1737,2018-08-24 20:15:27,"NYBG","NYBG_BR","822402","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","R. C. Tardivo",NA,NA,NA,NA,"A. Gehrt","24160.0",NA,1929,"08","17",NA,NA,"South America","Brasil","SÃ£o Paulo",NA,"PirajussÃ¡ra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911579\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00822402",NA
1738,2018-08-24 20:15:27,"NYBG","NYBG_BR","822406","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","R. C. Tardivo",NA,NA,NA,NA,"J. G. Jardim","732.0",NA,1995,"10","27",NA,NA,"South America","Brasil","Bahia","Jacobina","Entrada a 8 km na Rod. Jacobina/Capim Grosso. Distrito ItaitÃº, situado a 20 km da Rodovia \"Cachoeira VÃ©u da Noiva\".",-40.5181,-11.1808,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911590\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00822406",NA
1739,2018-08-24 20:15:27,"NYBG","NYBG_BR","873283","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L. B. Smith",NA,NA,NA,NA,"W. R. Anderson","36228.0",NA,1972,"02","18",NA,NA,"South America","Brasil","Minas Gerais",NA,"Serra do EspinhaÃ§o, Serra do CipÃ³",NA,NA,NA,NA,1125,1125,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954727\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00873283",NA
1740,2018-08-24 20:15:27,"NYBG","NYBG_BR","873284","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L. B. Smith",NA,NA,NA,NA,"H. S. Irwin","21868.0",NA,1969,"01","13",NA,NA,"South America","Brasil","Minas Gerais",NA,"ca. 27 km S.W. of Diamantina on road to Gouveia. Serra do EspinhaÃ§o.",-43.73,-18.42,NA,NA,1300,1300,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954729\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00873284",NA
1741,2018-08-24 20:15:27,"NYBG","NYBG_BR","873287","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L. B. Smith",NA,NA,NA,NA,"H. S. Irwin","28569.0",NA,1970,"03","29",NA,NA,"South America","Brasil","Minas Gerais","Diamantina","Serra do EspinhaÃ§o, ca. 7 km N. of SÃ£o JoÃ£o da Chapada, road to Campo do Sampaio",-43.742436,-18.0234644,NA,NA,1150,1150,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954764\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00873287",NA
1742,2018-08-24 20:15:27,"NYBG","NYBG_BR","822261","S","Plantae","Magnoliophyta",NA,"Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","R. C. Tardivo",NA,NA,NA,NA,"S. A. Mori","14500.0",NA,1981,"06","17",NA,NA,"South America","Brasil","Bahia","Morro do ChapÃ©u","BR 052, vicinity of bridge over Rio Ferro Doido, ca. 18 km E of Morro do Chapeu.",-41.1558,-11.5503,NA,NA,1000,1000,NA,NA,NA,"sheet",NA,NA,NA,NA,"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911539\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>","NY00822261",NA
